Vendor_Batch,vendor_yield,offset,driftelite,prod_val,smartcal,resistance_yield
523288-08,-0.6771253811358511,149,141,143,189,0.1677453773215858
523288-11,0.7114647549994624,135,146,139,196,1.8999120829700806
523860-10,1.0465661531678574,164,222,139,146,1.2277161291660779
523288-06,-1.2607383472484202,200,220,193,234,-2.6482154550067856
523860-01,-0.022784923953477868,210,215,192,241,-0.4710958774713021
523860-01,-0.08117521495556287,206,214,193,235,-0.3291903627519588
523288-11,0.7286611590220662,127,147,139,174,0.15936417691378335
523288-10,-0.2823901677034612,148,160,147,201,-1.499585797499885
523860-04,-1.5632852457841058,139,206,108,140,-1.9136852593087357
523860-04,0.4386003723999618,107,125,101,140,1.078834203665481
523288-10,1.674016456697362,159,168,145,196,2.172370463606217
523288-09,0.3096369318034173,186,221,181,238,0.3728028213551439
523288-10,0.6200467445056693,153,170,138,222,-0.0608046751966389
523860-01,0.7910558784285142,200,216,193,241,0.986976793831634
523860-10,-0.9985062818131605,169,187,142,230,-1.2245379235685663
523860-01,0.584996106999829,211,218,143,241,0.7113275852179148
523288-08,-0.12011945403707704,157,125,135,176,-0.37443964785291206
523288-06,-0.9687300852720028,211,213,193,241,-1.3160823475882162
523288-08,-0.9752272349200213,132,125,140,161,-1.4651096977499432
523860-01,0.8826677736181519,211,156,193,241,0.5155283767535529
523860-04,-1.1508710728194542,198,202,193,221,-0.9288034663938485
523860-10,-0.9421254383307999,150,177,138,225,-0.817289380853071
523288-08,-1.0237400691209402,153,210,131,166,-0.9483447062572664
523288-06,-1.248921898887853,211,217,193,239,-1.8851587587270733
523288-11,-0.2067484895154266,195,222,135,240,-0.4977130984847985
523860-04,0.39507752203379365,107,125,115,144,0.8940769072346086
523860-04,-0.5551529143041635,107,125,110,140,-1.0534833714563803
523288-08,0.2258358498747655,114,145,127,140,0.32801825354900144
523860-10,0.5226598290286406,181,190,152,161,0.5144962588269576
523288-11,0.2836576749419908,147,189,145,172,-0.04552926316025835
523288-11,-0.977376867082842,138,146,141,141,-1.2960294744888157
523860-10,0.3334670095595361,160,196,101,235,0.9320103002406085
523288-10,-0.6024957263812961,211,183,193,191,-0.5754773006009569
523860-04,-1.7564906268570393,107,125,131,140,-1.8739648785302119
523860-04,0.1148050357054839,107,125,110,158,0.9131123177359968
523288-11,-0.4946915467564226,154,140,138,165,-0.8253634635651108
523860-04,0.9616394894395823,136,125,87,145,0.8704345883931268
523288-08,-1.4911043926504943,170,125,131,185,-0.8254523835602646
523288-06,-0.25301349889247937,211,191,193,232,-0.6677727593705707
523288-09,-0.37346732215544914,179,218,193,241,-0.9144456508245344
523860-04,-0.4748298956532125,186,125,187,140,-0.9878361648258369
523288-06,-0.3484793017497051,211,222,193,237,0.633586195100439
523288-11,-0.420441154260509,161,140,130,140,-0.6647579703872444
523288-06,-2.3607649597488747,210,222,187,231,-2.0184410357232325
523288-11,-1.0217502080342513,181,171,193,179,-1.0573846181320703
523860-04,-0.04619894576042681,108,142,104,140,-0.17160283108339602
523288-10,-0.4320770236481823,181,188,153,201,-0.6226422592640358
523860-01,0.4165986295076041,203,217,193,237,0.37803183704240606
523288-09,2.399709525563575,188,210,193,239,2.1087843351791182
523860-10,0.14816663081759027,205,170,137,224,-0.559193320376017
523860-01,0.3938488282799698,195,222,193,239,0.3461346812509946
523288-11,-0.978996110124355,200,217,193,241,-0.7190363410188354
523860-01,-0.01613404984377008,211,220,193,241,-0.06834239031987349
523288-10,1.2054594356175983,156,183,143,212,1.405304372626148
523860-10,0.2474261987810963,192,186,144,140,0.26493763417458627
523288-06,0.14279526255117375,211,222,193,231,-0.9054240080348237
523288-08,-1.1842525714782846,152,218,190,196,-0.6740152870364736
523860-01,-0.6289655576833526,196,221,187,241,-1.7775412564341202
523288-09,1.4692334713816049,178,211,191,234,1.4176513121077803
523860-04,1.6000361058093113,114,132,113,140,2.2452199613326767
523288-10,2.573870819211621,164,181,151,208,3.130218122092826
523860-10,0.8276198886117941,194,222,193,229,0.7675083463205542
523288-06,0.37362880978558133,207,217,193,225,0.8131009346039071
523860-04,-0.518892248241314,193,125,115,157,0.28918051205624073
523288-06,-0.7433858789907245,211,219,193,241,-0.99827083074647
523860-10,0.028671967774491533,167,222,148,225,-0.7833191299614923
523860-10,0.12981169661969205,175,169,141,167,0.3592730542645206
523860-10,-0.6266539496513028,165,188,140,224,-0.7787463770463277
523860-01,-0.5296688711010571,173,165,148,237,-0.4834655567807892
523860-04,-0.8605331754167486,156,125,118,140,-0.17170881766989232
523288-10,-0.956385973671451,159,125,154,228,-0.49777150138260773
523860-04,-0.33215777606644664,107,125,119,143,0.13134796700427853
523288-10,0.6054227822786511,162,184,112,187,1.3493978299978608
523288-08,-0.34492648080998795,147,135,133,145,-0.034058521475005155
523860-10,-0.6924391651747773,211,222,193,238,-0.7048384138829292
523860-04,-0.7104717111102039,202,125,94,140,-0.21289937509603396
523860-01,0.5345545720581258,194,222,193,241,0.14996408308396048
523288-10,0.20934729113704253,199,222,143,241,0.386733175249582
523288-11,-0.07197146781170685,128,220,132,175,-0.045411011056455765
523288-10,-0.9143680856880222,174,181,146,225,-1.0496352159629017
523288-09,0.18174633844062804,202,222,193,241,0.6919102186802885
523860-04,-0.32657913155368706,108,125,90,140,-0.5217364239778266
523860-10,-1.4759128971396314,174,185,148,165,-2.027701239009295
523288-10,1.3760851268814676,211,182,146,208,1.260554012606282
523288-09,1.7597194771073668,186,215,193,241,1.7083685096826426
523860-04,-0.2584074871225559,200,216,134,219,-0.31082631605239464
523288-08,-0.08675322081891472,195,222,173,241,0.0021859230153224024
523288-10,-0.39063368921306824,171,174,136,193,-0.39703226448737405
523288-08,1.1427423133802896,107,164,127,172,1.107908794400932
523860-10,0.6462907941157275,166,192,130,221,0.07249977118847784
523288-10,-1.9519228808144895,161,174,145,240,-2.5578466952350336
523288-08,1.9404325325191891,168,128,140,151,2.340350924007841
523288-10,0.10067816345546106,181,180,148,176,-0.6829726887153207
523288-11,2.0602351779960992,153,179,142,235,2.0124077643039784
523860-01,1.068925961703153,201,219,193,241,1.0938661835921681
523288-06,-0.7463680109868949,211,222,193,241,-0.6878743831777555
523288-08,-1.6900645766347884,140,152,178,237,-1.579606207839151
523860-04,0.7502437196994886,107,125,110,147,0.8374054435991645
523288-09,2.3079264128288974,192,222,189,241,2.7113664546543346
523860-10,1.6202623739498332,175,167,147,143,1.5900371763891914
523860-01,-0.5897768003019769,166,176,193,238,-0.8444807611466314
523860-10,-1.039077374326051,176,169,137,227,-1.2234293575861486
523288-06,0.42933819208872875,211,222,193,228,0.7564005781175311
523288-09,-0.8774468361211579,107,175,137,241,-0.7165296581275072
523288-11,-0.255999991023203,158,155,143,143,-0.8633841801721833
523288-10,-0.321109655818821,176,171,149,221,0.2657250837915227
523860-01,0.8565348193094184,207,218,193,189,0.8341373707478107
523860-10,-0.5117540238813223,174,162,114,176,-0.6389839385449556
523860-10,1.244737372051651,211,222,143,237,1.1014587083646759
523860-04,0.1769078207024838,117,125,188,225,-0.2136261231917887
523288-06,0.3491982420287236,211,213,193,241,0.6964683977017228
523288-09,1.508829042804746,201,214,193,241,1.2333700513911845
523288-08,0.3663927148757933,135,134,127,160,-0.25663147256477103
523288-06,0.3551519831495851,206,219,193,241,0.8561203057319409
523860-10,-0.6618157679172323,152,182,133,228,-0.8976767383710688
523860-01,-1.590557081682227,204,212,193,241,-2.4531561209497283
523860-01,0.4596033632090492,167,145,146,178,1.0645586482275162
523860-10,-1.3952974607700457,175,182,139,231,-1.4447824912046943
523288-09,-0.06102047097320219,189,216,184,165,-0.6932268731008385
523860-01,1.1149567958097322,211,222,193,241,1.026693666983383
523288-08,1.0761567541049444,148,128,124,164,1.1233799888087304
523860-01,-0.8536889364756226,211,217,193,236,-0.7167482559761641
523288-09,0.500610540278455,194,222,191,239,-0.028906750580189877
523860-04,-1.352814714816197,107,125,87,170,-2.244024523223345
523288-10,-0.2924500648383073,188,169,140,194,-0.7914503061007947
523288-11,0.7355069389174134,125,172,125,240,0.6667216913846872
523288-06,0.09555284863265084,206,220,193,230,-0.30498633538334863
523860-10,0.778565273868753,158,222,193,231,0.20167864567407545
523860-04,0.3812577724944766,116,125,101,140,0.24576163942152485
523288-09,1.163887481967044,201,218,193,241,0.9281406185864318
523860-04,-0.7523142592854435,113,125,111,140,-0.8655725430051593
523288-08,-1.8493194096854684,150,159,138,176,-1.8343418042803457
523288-11,0.7687442439212373,205,155,193,238,0.4794259656181031
523860-10,-0.5694265631318293,184,189,144,218,-1.2803006615517067
523860-01,-0.48535394401167364,211,216,193,239,-0.4440321610794781
523860-01,-0.3669855503295591,211,219,193,241,-0.1900693561556368
523288-06,-1.1469084626312,211,212,193,225,-0.4093607634032316
523288-09,-0.13015811995230878,150,210,193,240,-0.3224144228081458
523288-08,-0.7629036879524038,156,193,126,196,-0.9745529865603051
523288-06,0.2182636802496704,205,210,193,235,-0.02312960935926936
523860-04,0.03572942611730433,134,129,95,140,-0.15303321411136667
523860-10,-0.5000204903894876,175,153,137,229,-0.7001692792436344
523288-08,1.1249776481801153,168,141,129,167,1.0619558342494781
523288-10,1.1680640645178013,174,180,151,202,1.4308000256133109
523860-01,-0.9250092454440099,211,222,193,241,-0.5826038278437207
523288-10,0.047890222703128114,163,161,142,182,0.8963692283054998
523288-10,-2.2384816022718717,149,151,144,173,-1.9929943333101352
523860-01,0.4011988729401583,141,127,144,241,0.6176385322965415
523288-11,-0.7050180529394949,127,172,131,157,-1.3296581534866914
523288-06,1.4160293145105922,166,148,146,154,2.0465712947999917
523288-11,0.5311794754932883,143,181,138,191,1.0618207894409686
523288-06,2.3193336779603113,209,221,193,241,2.6482844040466595
523288-11,-1.2464611099272749,139,138,136,163,-0.9669587385188654
523288-09,-0.9681005184900642,210,222,189,241,-1.6094428035099917
523288-10,1.504971041941259,165,176,149,207,2.1782261734069355
523860-04,1.0253629927764034,146,125,105,146,0.964802884955215
523288-09,0.331345666920665,149,179,186,175,0.9372308099615141
523288-06,2.0243646565378506,211,180,140,183,2.0521668278860496
523288-09,-1.8740634499650128,137,126,133,237,-2.2289650250118522
523860-01,0.8114332251237354,205,215,193,241,0.9206202178972106
523288-11,-0.8666984693179554,179,159,136,149,-0.8802696904195263
523288-06,-0.6803348605248732,149,222,145,241,0.05384083848168164
523288-11,-1.3977018850933718,130,154,139,235,-0.7855901279136539
523288-09,-1.6718379976907756,192,222,193,241,-1.47174098358937
523288-08,-0.4150358362674673,156,176,150,180,-0.5486364565824644
523860-10,0.4080198103730079,172,159,139,227,0.44535308465226675
523288-11,1.1507097448237003,107,161,140,150,1.656543195511494
523288-09,-0.7921018045782391,113,214,136,234,-0.589942116485575
523288-11,0.567986208634886,142,147,137,211,-0.0784878293460658
523288-09,1.2520317018167202,201,222,193,241,1.461949110392226
523860-04,-0.9471791250939391,164,125,119,224,-1.1246464483496315
523288-11,0.6794096746563001,158,142,139,196,0.7319306440431974
523288-06,-0.11298541937388505,211,222,193,241,-0.3257225325192744
523860-10,-0.1504397965509019,184,186,149,178,-1.0833211537062273
523860-04,-0.9892073365624411,125,125,113,140,-0.6312443906368079
523860-04,-0.30674726679450637,174,145,193,229,-0.20581445927123318
523288-09,-0.11268064218869119,211,210,186,232,-0.49759336555510764
523860-10,-0.2066371359183187,169,140,147,227,-1.0071853114699738
523288-10,-0.505960110599011,164,182,150,214,-0.3252604391371844
523288-08,-0.9828014743993673,147,170,140,207,-0.8738953758863726
523860-04,0.3025002370080295,107,125,94,152,-0.03466434859014633
523860-04,0.447277218689348,111,125,102,159,0.47541018924596795
523860-10,-1.4998212219023308,169,176,123,224,-1.791448273253748
523288-11,1.27353228922091,197,222,132,241,1.379538255633405
523288-08,0.20405852032235777,107,145,131,237,0.014369759995802728
523288-09,-1.393123986122597,130,217,151,140,-0.775408588936561
523288-08,-1.2373896114153229,148,140,131,204,-2.281937468894697
523860-10,-0.11023597214017594,196,222,193,235,-1.0808927797500933
523860-01,-2.6957925936254137,204,217,190,241,-3.259537003942244
523288-09,2.0739825496112276,192,222,193,240,2.2765354593791893
523288-09,-1.389707299032205,136,178,141,166,-1.7081471601480647
523860-04,-0.6612991942687106,107,125,114,140,-0.8484760525637036
523288-11,0.2552135117617323,148,162,135,140,1.0644835331459963
523288-06,1.9424752452217968,211,222,193,239,1.8088544562634934
523288-11,0.4501612578811981,137,190,135,241,0.22699054726016107
523288-11,-1.5869534082960153,140,192,138,196,-1.8086083748758193
523288-08,0.7249238557602616,145,125,135,167,0.20991841182258097
523288-06,1.181238063367682,211,222,193,238,0.43657602752427604
523860-04,-0.2811750033070985,107,125,95,140,0.7778669318439164
523288-11,1.3849847207368273,200,212,186,241,1.3346607160544601
523288-08,-1.2083048627899566,150,132,125,173,-1.396867370873662
523288-11,-0.7254920219131852,154,156,134,211,0.3843278911061013
523288-08,-0.17676780973653067,201,216,183,233,-0.504263394682706
523288-06,1.6273062185965033,211,217,193,241,0.8968384293984073
523860-01,0.7152751577711417,211,215,193,233,0.07878145604260667
523288-11,-0.6649293211746442,174,125,146,241,-0.4836012272434985
523288-06,0.16928807427465248,211,222,193,219,-0.19842449637224857
523288-10,1.0867033061504714,164,183,145,208,0.7476426935832119
523288-08,1.8233379778097178,141,125,124,202,1.2764996532760846
523288-06,2.4621555902156405,157,222,193,233,2.61630424331377
523860-10,-0.20593733915494128,171,168,140,140,-0.2021065445620013
523288-09,-0.38200726668996543,193,169,129,238,-0.8874780527020021
523860-01,-1.3698403357849185,207,217,193,241,-1.8235225823507761
523288-11,0.4847400662223279,139,159,117,229,-0.28962891367564036
523860-04,0.8055714437479992,107,125,97,145,0.3854271980214744
523288-08,0.19786959263400988,135,145,139,192,0.8867964280358247
523288-09,-0.5693577430191812,196,219,192,237,-0.4985608636977419
523288-11,0.07930852227852428,134,155,133,211,-0.16729836353425204
523860-01,0.22869835438824954,211,222,193,241,0.43694550916104014
523288-09,-2.489927544816113,198,220,188,236,-2.412784070322837
523860-10,-0.9189848718095663,161,180,134,165,-0.7568476450651902
523288-10,-0.34208903168857824,148,177,132,220,-0.25891838968334147
523288-08,0.4192870637503184,193,222,193,241,0.5870405441856341
523860-04,0.19948480938435806,107,125,100,147,0.5610369867641161
523288-09,-0.3195909961732684,193,217,190,237,-0.9555872328681547
523288-10,-0.22779033060563708,170,166,148,201,-0.7039255418831245
523860-01,0.8234118234068533,203,147,135,232,0.24357315850645866
523860-10,-0.2960672927125335,211,183,141,219,-0.651635520066544
523288-06,-0.5882621036632906,211,222,193,241,0.4259310801566566
523288-08,-1.223655842511497,152,174,136,184,-0.9039657247084626
523860-04,-0.3903509134102556,134,145,94,140,0.48978280546790703
523860-04,-1.4217693462272383,147,125,141,140,-1.5800286127304861
523288-10,-0.5039134696750684,126,163,128,202,-0.8400712493771014
523860-01,-0.45891484571720315,211,211,193,241,-1.0424970559976088
523860-10,0.4627378825789625,186,187,148,230,-0.21813830755092606
523860-10,0.6386618133600935,168,181,107,231,0.49975225742327256
523288-11,0.3563438840189537,122,213,144,240,-0.21797633178620507
523288-09,0.6180853243105202,188,213,193,231,1.7152697755143034
523860-10,-0.5043072556128524,144,172,135,229,-0.45832204285947487
523860-04,-0.07460057496558971,107,125,112,169,-0.308408950841539
523860-01,-0.3524920805958927,113,174,139,154,0.002335568449256087
523288-08,0.056875873460012265,135,146,121,148,-0.32996210741745985
523288-11,0.5767247939329605,136,150,135,169,0.8328524585301778
523860-01,0.8011921998714197,211,156,188,228,0.553872843684208
523288-09,-0.41938752630079384,140,209,186,223,-0.8044264089255184
523288-06,-0.9172110144394634,201,222,193,230,-1.3783306804472784
523288-08,-0.5996402070794384,153,161,120,151,-0.22246229170787818
523288-06,0.16844516189076378,204,221,193,241,0.16313867664823797
523860-04,-2.8249896885708954,107,125,136,146,-3.323952449234595
523860-04,1.6905595061397496,120,125,123,140,2.002626200192756
523288-10,0.24640855770779987,152,174,149,206,-0.1363569600612715
