,DS_85_port1_Return Loss_Result,DS_85_port1_Insertion Loss_Result,DS_85_port1_Insertion Tilt_Result,DS_85_port1_Isolation_Result,DS_85_port1_Max Delta 1_Result,DS_85_port1_Max Delta 2_Result,DS_85_port2_Return Loss_Result,DS_85_port2_Insertion Loss_Result,DS_85_port2_Insertion Tilt_Result,DS_85_port2_Isolation_Result,DS_85_port2_Max Delta 1_Result,DS_85_port4_Max Delta 2_Result,DS_85_port4_PORT-4_Result,DS_85_port4_Return Loss_Result,DS_85_port4_Insertion Loss_Result,DS_85_port4_Insertion Tilt_Result,DS_204_port1_Return Loss_Result,DS_204_port1_Insertion Loss_Result,DS_204_port1_Insertion Tilt_Result,DS_204_port1_Isolation_Result,DS_204_port1_Max Delta 1_Result,DS_204_port1_Max Delta 2_Result,DS_204_port2_Return Loss_Result,DS_204_port2_Insertion Loss_Result,DS_204_port2_Insertion Tilt_Result,DS_204_port2_Isolation_Result,DS_204_port2_Max Delta 1_Result,DS_204_port4_Max Delta 2_Result,DS_204_port4_PORT-4_Result,DS_204_port4_Return Loss_Result,DS_204_port4_Insertion Loss_Result,DS_204_port4_Insertion Tilt_Result,US_85_port1_Return Loss_Result,US_85_port1_Insertion Loss_Result,US_85_port1_PORT-2_Result,US_85_port2_Insertion Loss_Result,US_85_port2_PORT-3_Result,US_85_port3_Insertion Loss_Result,US_85_port3_PORT-4_Result,US_85_port4_Insertion Loss_Result,US_85_port4_----------------------------------------_Result,US_204_port1_Return Loss_Result,US_204_port1_Insertion Loss_Result,US_204_port1_PORT-2_Result,US_204_port2_Insertion Loss_Result,US_204_port2_PORT-3_Result,US_204_port3_Insertion Loss_Result,US_204_port3_PORT-4_Result,US_204_port4_Insertion Loss_Result,US_204_port4_----------------------------------------_Result,kpi
105205110978,-16.25,-16.25,-16.25,-16.25,-16.25,-16.25,-16.28,-16.28,-16.28,-16.28,-16.28,1.0,1.0,1.0,1.0,1.0,-16.19,-16.19,-16.19,-16.19,-16.19,-16.19,-16.19,-16.19,-16.19,-16.19,-16.19,0.7,0.7,0.7,0.7,0.7,-16.13,-16.13,-16.13,11.06,11.06,11.06,11.06,11.05,11.05,-15.92,-15.92,-15.92,11.04,11.04,11.04,11.04,11.04,11.04,FAILED
105204610454,-15.47,-15.47,-15.47,-15.47,-15.47,-15.47,-15.83,-15.83,-15.83,-15.83,-15.83,1.25,1.25,1.25,1.25,1.25,-15.3,-15.3,-15.3,-15.3,-15.3,-15.3,-15.36,-15.36,-15.36,-15.36,-15.36,1.05,1.05,1.05,1.05,1.05,-16.34,-16.34,-16.34,10.63,10.63,10.64,10.64,10.64,10.64,-16.03,-16.03,-16.03,11.01,11.01,11.03,11.03,11.04,11.04,PASSED
105210112114,-16.63,-16.63,-16.63,-16.63,-16.63,-16.63,-16.82,-16.82,-16.82,-16.82,-16.82,1.27,1.27,1.27,1.27,1.27,-16.21,-16.21,-16.21,-16.21,-16.21,-16.21,-15.71,-15.71,-15.71,-15.71,-15.71,1.06,1.06,1.06,1.06,1.06,-16.45,-16.45,-16.45,10.8,10.8,10.8,10.8,10.79,10.79,-15.05,-15.05,-15.05,11.16,11.16,11.3,11.3,11.06,11.06,PASSED
105195010829,-15.2,-15.2,-15.2,-15.2,-15.2,-15.2,-15.21,-15.21,-15.21,-15.21,-15.21,1.34,1.34,1.34,1.34,1.34,-16.38,-16.38,-16.38,-16.38,-16.38,-16.38,-16.52,-16.52,-16.52,-16.52,-16.52,1.06,1.06,1.06,1.06,1.06,-17.91,-17.91,-17.91,11.16,11.16,10.94,10.94,10.72,10.72,-15.34,-15.34,-15.34,11.06,11.06,11.07,11.07,10.95,10.95,PASSED
105204610462,-16.46,-16.46,-16.46,-16.46,-16.46,-16.46,-17.07,-17.07,-17.07,-17.07,-17.07,1.63,1.63,1.63,1.63,1.63,-15.2,-15.2,-15.2,-15.2,-15.2,-15.2,-15.09,-15.09,-15.09,-15.09,-15.09,0.75,0.75,0.75,0.75,0.75,-15.55,-15.55,-15.55,11.23,11.23,11.19,11.19,11.17,11.17,-15.48,-15.48,-15.48,11.19,11.19,11.19,11.19,11.18,11.18,PASSED
105204610627,-16.29,-16.29,-16.29,-16.29,-16.29,-16.29,-16.21,-16.21,-16.21,-16.21,-16.21,1.32,1.32,1.32,1.32,1.32,-15.08,-15.08,-15.08,-15.08,-15.08,-15.08,-18.61,-18.61,-18.61,-18.61,-18.61,1.2,1.2,1.2,1.2,1.2,-17.07,-17.07,-17.07,10.64,10.64,10.64,10.64,10.63,10.63,-15.5,-15.5,-15.5,10.93,10.93,10.93,10.93,10.93,10.93,PASSED
105205210183,-16.71,-16.71,-16.71,-16.71,-16.71,-16.71,-15.99,-15.99,-15.99,-15.99,-15.99,1.38,1.38,1.38,1.38,1.38,-15.01,-15.01,-15.01,-15.01,-15.01,-15.01,-17.84,-17.84,-17.84,-17.84,-17.84,1.18,1.18,1.18,1.18,1.18,-18.6,-18.6,-18.6,9.82,9.82,10.8,10.8,10.79,10.79,-16.73,-16.73,-16.73,10.6,10.6,10.59,10.59,10.58,10.58,PASSED
105210112031,-15.3,-15.3,-15.3,-15.3,-15.3,-15.3,-15.32,-15.32,-15.32,-15.32,-15.32,0.89,0.89,0.89,0.89,0.89,-16.22,-16.22,-16.22,-16.22,-16.22,-16.22,-16.43,-16.43,-16.43,-16.43,-16.43,0.83,0.83,0.83,0.83,0.83,-16.62,-16.62,-16.62,10.77,10.77,10.77,10.77,10.78,10.78,-15.16,-15.16,-15.16,11.06,11.06,11.04,11.04,10.78,10.78,PASSED
105204410750,-15.43,-15.43,-15.43,-15.43,-15.43,-15.43,-17.33,-17.33,-17.33,-17.33,-17.33,1.23,1.23,1.23,1.23,1.23,-15.13,-15.13,-15.13,-15.13,-15.13,-15.13,-15.15,-15.15,-15.15,-15.15,-15.15,0.93,0.93,0.93,0.93,0.93,-16.53,-16.53,-16.53,10.87,10.87,10.79,10.79,10.5,10.5,-15.8,-15.8,-15.8,11.17,11.17,11.04,11.04,11.01,11.01,PASSED
105204410701,-15.36,-15.36,-15.36,-15.36,-15.36,-15.36,-15.7,-15.7,-15.7,-15.7,-15.7,1.03,1.03,1.03,1.03,1.03,-15.31,-15.31,-15.31,-15.31,-15.31,-15.31,-16.3,-16.3,-16.3,-16.3,-16.3,0.94,0.94,0.94,0.94,0.94,-15.93,-15.93,-15.93,10.74,10.74,10.75,10.75,10.52,10.52,-15.8,-15.8,-15.8,10.97,10.97,10.94,10.94,10.79,10.79,PASSED
105205210125,-17.22,-17.22,-17.22,-17.22,-17.22,-17.22,-16.44,-16.44,-16.44,-16.44,-16.44,0.83,0.83,0.83,0.83,0.83,-17.72,-17.72,-17.72,-17.72,-17.72,-17.72,-15.86,-15.86,-15.86,-15.86,-15.86,1.13,1.13,1.13,1.13,1.13,-17.66,-17.66,-17.66,10.67,10.67,11.09,11.09,10.72,10.72,-15.44,-15.44,-15.44,10.9,10.9,11.28,11.28,11.02,11.02,PASSED
105201510349,-15.44,-15.44,-15.44,-15.44,-15.44,-15.44,-15.44,-15.44,-15.44,-15.44,-15.44,1.4,1.4,1.4,1.4,1.4,-15.18,-15.18,-15.18,-15.18,-15.18,-15.18,-15.17,-15.17,-15.17,-15.17,-15.17,0.9,0.9,0.9,0.9,0.9,-15.82,-15.82,-15.82,10.89,10.89,10.89,10.89,10.89,10.89,-15.7,-15.7,-15.7,11.13,11.13,11.14,11.14,11.13,11.13,PASSED
105200910495,-15.47,-15.47,-15.47,-15.47,-15.47,-15.47,-16.4,-16.4,-16.4,-16.4,-16.4,1.19,1.19,1.19,1.19,1.19,-15.57,-15.57,-15.57,-15.57,-15.57,-15.57,-16.69,-16.69,-16.69,-16.69,-16.69,1.03,1.03,1.03,1.03,1.03,-16.67,-16.67,-16.67,11.04,11.04,11.07,11.07,10.6,10.6,-15.6,-15.6,-15.6,11.11,11.11,11.12,11.12,10.75,10.75,PASSED
105210111935,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-16.66,-16.66,-16.66,-16.66,-16.66,1.68,1.68,1.68,1.68,1.68,-15.15,-15.15,-15.15,-15.15,-15.15,-15.15,-17.3,-17.3,-17.3,-17.3,-17.3,1.46,1.46,1.46,1.46,1.46,-17.79,-17.79,-17.79,11.12,11.12,11.12,11.12,10.83,10.83,-15.36,-15.36,-15.36,11.32,11.32,11.36,11.36,11.12,11.12,PASSED
105205110856,-16.26,-16.26,-16.26,-16.26,-16.26,-16.26,-16.39,-16.39,-16.39,-16.39,-16.39,1.25,1.25,1.25,1.25,1.25,-16.98,-16.98,-16.98,-16.98,-16.98,-16.98,-17.05,-17.05,-17.05,-17.05,-17.05,1.0,1.0,1.0,1.0,1.0,-17.83,-17.83,-17.83,11.42,11.42,11.41,11.41,11.41,11.41,-16.0,-16.0,-16.0,11.42,11.42,11.42,11.42,11.41,11.41,PASSED
105210112126,-15.8,-15.8,-15.8,-15.8,-15.8,-15.8,-16.28,-16.28,-16.28,-16.28,-16.28,0.9,0.9,0.9,0.9,0.9,-15.06,-15.06,-15.06,-15.06,-15.06,-15.06,-16.15,-16.15,-16.15,-16.15,-16.15,0.78,0.78,0.78,0.78,0.78,-15.92,-15.92,-15.92,10.79,10.79,11.16,11.16,10.04,10.04,-16.63,-16.63,-16.63,11.02,11.02,11.24,11.24,11.08,11.08,PASSED
105204610593,-16.02,-16.02,-16.02,-16.02,-16.02,-16.02,-16.98,-16.98,-16.98,-16.98,-16.98,1.03,1.03,1.03,1.03,1.03,-16.19,-16.19,-16.19,-16.19,-16.19,-16.19,-15.87,-15.87,-15.87,-15.87,-15.87,0.88,0.88,0.88,0.88,0.88,-16.21,-16.21,-16.21,10.8,10.8,10.96,10.96,10.68,10.68,-15.01,-15.01,-15.01,11.06,11.06,11.01,11.01,10.88,10.88,PASSED
105210313832,-15.27,-15.27,-15.27,-15.27,-15.27,-15.27,-16.03,-16.03,-16.03,-16.03,-16.03,1.02,1.02,1.02,1.02,1.02,-16.34,-16.34,-16.34,-16.34,-16.34,-16.34,-16.4,-16.4,-16.4,-16.4,-16.4,0.8,0.8,0.8,0.8,0.8,-18.27,-18.27,-18.27,10.94,10.94,11.0,11.0,10.75,10.75,-16.29,-16.29,-16.29,11.1,11.1,11.24,11.24,10.96,10.96,PASSED
105210311093,-15.4,-15.4,-15.4,-15.4,-15.4,-15.4,-15.37,-15.37,-15.37,-15.37,-15.37,1.6,1.6,1.6,1.6,1.6,-15.77,-15.77,-15.77,-15.77,-15.77,-15.77,-15.16,-15.16,-15.16,-15.16,-15.16,1.31,1.31,1.31,1.31,1.31,-17.27,-17.27,-17.27,10.79,10.79,10.79,10.79,10.67,10.67,-15.24,-15.24,-15.24,11.24,11.24,11.26,11.26,10.86,10.86,PASSED
105205110827,-15.76,-15.76,-15.76,-15.76,-15.76,-15.76,-15.75,-15.75,-15.75,-15.75,-15.75,0.92,0.92,0.92,0.92,0.92,-17.3,-17.3,-17.3,-17.3,-17.3,-17.3,-16.85,-16.85,-16.85,-16.85,-16.85,1.28,1.28,1.28,1.28,1.28,-17.92,-17.92,-17.92,10.83,10.83,10.97,10.97,10.76,10.76,-16.16,-16.16,-16.16,11.22,11.22,11.29,11.29,11.12,11.12,PASSED
105210313965,-16.28,-16.28,-16.28,-16.28,-16.28,-16.28,-15.28,-15.28,-15.28,-15.28,-15.28,0.5,0.5,0.5,0.5,0.5,-15.12,-15.12,-15.12,-15.12,-15.12,-15.12,-15.25,-15.25,-15.25,-15.25,-15.25,0.91,0.91,0.91,0.91,0.91,-16.52,-16.52,-16.52,11.39,11.39,10.87,10.87,10.84,10.84,-16.4,-16.4,-16.4,11.1,11.1,11.04,11.04,10.95,10.95,PASSED
105210313726,-15.9,-15.9,-15.9,-15.9,-15.9,-15.9,-16.02,-16.02,-16.02,-16.02,-16.02,1.27,1.27,1.27,1.27,1.27,-15.91,-15.91,-15.91,-15.91,-15.91,-15.91,-15.82,-15.82,-15.82,-15.82,-15.82,1.08,1.08,1.08,1.08,1.08,-16.49,-16.49,-16.49,10.62,10.62,10.66,10.66,10.72,10.72,-16.12,-16.12,-16.12,11.05,11.05,10.91,10.91,10.92,10.92,PASSED
105204610508,-15.75,-15.75,-15.75,-15.75,-15.75,-15.75,-15.73,-15.73,-15.73,-15.73,-15.73,1.49,1.49,1.49,1.49,1.49,-15.27,-15.27,-15.27,-15.27,-15.27,-15.27,-15.31,-15.31,-15.31,-15.31,-15.31,1.9,1.9,1.9,1.9,1.9,-17.12,-17.12,-17.12,11.18,11.18,11.19,11.19,11.18,11.18,-15.12,-15.12,-15.12,11.04,11.04,11.04,11.04,11.03,11.03,PASSED
105205210312,-15.24,-15.24,-15.24,-15.24,-15.24,-15.24,-15.25,-15.25,-15.25,-15.25,-15.25,0.41,0.41,0.41,0.41,0.41,-15.56,-15.56,-15.56,-15.56,-15.56,-15.56,-15.59,-15.59,-15.59,-15.59,-15.59,0.85,0.85,0.85,0.85,0.85,-16.36,-16.36,-16.36,10.65,10.65,10.65,10.65,10.64,10.64,-15.53,-15.53,-15.53,11.13,11.13,11.11,11.11,11.09,11.09,PASSED
105205210098,-15.24,-15.24,-15.24,-15.24,-15.24,-15.24,-15.21,-15.21,-15.21,-15.21,-15.21,1.19,1.19,1.19,1.19,1.19,-15.05,-15.05,-15.05,-15.05,-15.05,-15.05,-16.97,-16.97,-16.97,-16.97,-16.97,1.1,1.1,1.1,1.1,1.1,-17.0,-17.0,-17.0,10.8,10.8,10.97,10.97,10.97,10.97,-15.62,-15.62,-15.62,11.23,11.23,11.26,11.26,11.26,11.26,PASSED
105210112009,-16.28,-16.28,-16.28,-16.28,-16.28,-16.28,-16.25,-16.25,-16.25,-16.25,-16.25,0.52,0.52,0.52,0.52,0.52,-16.21,-16.21,-16.21,-16.21,-16.21,-16.21,-16.29,-16.29,-16.29,-16.29,-16.29,0.89,0.89,0.89,0.89,0.89,-17.27,-17.27,-17.27,10.61,10.61,10.63,10.63,10.62,10.62,-16.42,-16.42,-16.42,10.78,10.78,10.77,10.77,10.77,10.77,FAILED
105205210168,-16.71,-16.71,-16.71,-16.71,-16.71,-16.71,-16.7,-16.7,-16.7,-16.7,-16.7,0.71,0.71,0.71,0.71,0.71,-15.87,-15.87,-15.87,-15.87,-15.87,-15.87,-15.82,-15.82,-15.82,-15.82,-15.82,0.85,0.85,0.85,0.85,0.85,-16.46,-16.46,-16.46,10.93,10.93,10.94,10.94,10.93,10.93,-15.69,-15.69,-15.69,11.32,11.32,11.31,11.31,11.32,11.32,PASSED
105204410907,-16.02,-16.02,-16.02,-16.02,-16.02,-16.02,-15.98,-15.98,-15.98,-15.98,-15.98,1.04,1.04,1.04,1.04,1.04,-15.65,-15.65,-15.65,-15.65,-15.65,-15.65,-15.63,-15.63,-15.63,-15.63,-15.63,0.88,0.88,0.88,0.88,0.88,-15.57,-15.57,-15.57,10.78,10.78,11.1,11.1,11.1,11.1,-15.05,-15.05,-15.05,11.04,11.04,11.06,11.06,10.92,10.92,PASSED
105205110820,-16.39,-16.39,-16.39,-16.39,-16.39,-16.39,-15.56,-15.56,-15.56,-15.56,-15.56,1.18,1.18,1.18,1.18,1.18,-15.18,-15.18,-15.18,-15.18,-15.18,-15.18,-15.75,-15.75,-15.75,-15.75,-15.75,1.1,1.1,1.1,1.1,1.1,-16.89,-16.89,-16.89,10.73,10.73,11.29,11.29,11.29,11.29,-16.62,-16.62,-16.62,11.39,11.39,11.39,11.39,11.4,11.4,PASSED
105201610354,-15.02,-15.02,-15.02,-15.02,-15.02,-15.02,-16.38,-16.38,-16.38,-16.38,-16.38,0.9,0.9,0.9,0.9,0.9,-15.42,-15.42,-15.42,-15.42,-15.42,-15.42,-15.08,-15.08,-15.08,-15.08,-15.08,0.76,0.76,0.76,0.76,0.76,-16.31,-16.31,-16.31,10.66,10.66,10.98,10.98,10.64,10.64,-15.73,-15.73,-15.73,10.9,10.9,11.16,11.16,10.84,10.84,FAILED
105201510314,-16.76,-16.76,-16.76,-16.76,-16.76,-16.76,-16.78,-16.78,-16.78,-16.78,-16.78,1.34,1.34,1.34,1.34,1.34,-15.7,-15.7,-15.7,-15.7,-15.7,-15.7,-16.14,-16.14,-16.14,-16.14,-16.14,1.77,1.77,1.77,1.77,1.77,-15.56,-15.56,-15.56,10.96,10.96,10.96,10.96,10.96,10.96,-15.04,-15.04,-15.04,11.0,11.0,11.0,11.0,11.0,11.0,PASSED
105210112181,-15.32,-15.32,-15.32,-15.32,-15.32,-15.32,-15.36,-15.36,-15.36,-15.36,-15.36,1.52,1.52,1.52,1.52,1.52,-17.39,-17.39,-17.39,-17.39,-17.39,-17.39,-17.58,-17.58,-17.58,-17.58,-17.58,1.58,1.58,1.58,1.58,1.58,-16.31,-16.31,-16.31,11.33,11.33,11.33,11.33,11.32,11.32,-15.62,-15.62,-15.62,11.39,11.39,11.37,11.37,11.38,11.38,PASSED
105205210371,-16.03,-16.03,-16.03,-16.03,-16.03,-16.03,-16.02,-16.02,-16.02,-16.02,-16.02,0.97,0.97,0.97,0.97,0.97,-15.09,-15.09,-15.09,-15.09,-15.09,-15.09,-16.75,-16.75,-16.75,-16.75,-16.75,0.85,0.85,0.85,0.85,0.85,-17.87,-17.87,-17.87,10.62,10.62,10.63,10.63,10.63,10.63,-17.28,-17.28,-17.28,10.74,10.74,10.75,10.75,10.73,10.73,PASSED
105201610378,-16.91,-16.91,-16.91,-16.91,-16.91,-16.91,-16.9,-16.9,-16.9,-16.9,-16.9,0.59,0.59,0.59,0.59,0.59,-15.31,-15.31,-15.31,-15.31,-15.31,-15.31,-15.35,-15.35,-15.35,-15.35,-15.35,1.15,1.15,1.15,1.15,1.15,-16.74,-16.74,-16.74,11.07,11.07,11.07,11.07,11.06,11.06,-15.3,-15.3,-15.3,11.06,11.06,11.19,11.19,11.19,11.19,PASSED
105205210459,-15.6,-15.6,-15.6,-15.6,-15.6,-15.6,-15.15,-15.15,-15.15,-15.15,-15.15,1.49,1.49,1.49,1.49,1.49,-15.53,-15.53,-15.53,-15.53,-15.53,-15.53,-16.78,-16.78,-16.78,-16.78,-16.78,1.14,1.14,1.14,1.14,1.14,-17.79,-17.79,-17.79,10.75,10.75,10.91,10.91,10.71,10.71,-15.4,-15.4,-15.4,10.97,10.97,11.25,11.25,11.25,11.25,PASSED
105205210256,-16.29,-16.29,-16.29,-16.29,-16.29,-16.29,-15.03,-15.03,-15.03,-15.03,-15.03,1.08,1.08,1.08,1.08,1.08,-15.7,-15.7,-15.7,-15.7,-15.7,-15.7,-17.13,-17.13,-17.13,-17.13,-17.13,0.8,0.8,0.8,0.8,0.8,-17.15,-17.15,-17.15,10.99,10.99,11.06,11.06,10.8,10.8,-15.08,-15.08,-15.08,11.1,11.1,11.31,11.31,11.08,11.08,PASSED
105205110965,-15.89,-15.89,-15.89,-15.89,-15.89,-15.89,-16.27,-16.27,-16.27,-16.27,-16.27,1.23,1.23,1.23,1.23,1.23,-17.89,-17.89,-17.89,-17.89,-17.89,-17.89,-17.86,-17.86,-17.86,-17.86,-17.86,1.04,1.04,1.04,1.04,1.04,-17.57,-17.57,-17.57,10.68,10.68,10.68,10.68,10.68,10.68,-15.27,-15.27,-15.27,11.18,11.18,10.85,10.85,10.83,10.83,PASSED
105201610415,-16.7,-16.7,-16.7,-16.7,-16.7,-16.7,-16.71,-16.71,-16.71,-16.71,-16.71,0.79,0.79,0.79,0.79,0.79,-15.71,-15.71,-15.71,-15.71,-15.71,-15.71,-15.72,-15.72,-15.72,-15.72,-15.72,0.79,0.79,0.79,0.79,0.79,-16.14,-16.14,-16.14,10.82,10.82,10.82,10.82,10.83,10.83,-15.25,-15.25,-15.25,11.38,11.38,11.38,11.38,11.38,11.38,PASSED
105205210299,-15.36,-15.36,-15.36,-15.36,-15.36,-15.36,-15.76,-15.76,-15.76,-15.76,-15.76,0.87,0.87,0.87,0.87,0.87,-15.41,-15.41,-15.41,-15.41,-15.41,-15.41,-16.16,-16.16,-16.16,-16.16,-16.16,0.77,0.77,0.77,0.77,0.77,-17.43,-17.43,-17.43,10.65,10.65,10.59,10.59,10.59,10.59,-16.76,-16.76,-16.76,10.78,10.78,10.75,10.75,10.78,10.78,PASSED
105205210067,-15.55,-15.55,-15.55,-15.55,-15.55,-15.55,-15.57,-15.57,-15.57,-15.57,-15.57,1.02,1.02,1.02,1.02,1.02,-15.2,-15.2,-15.2,-15.2,-15.2,-15.2,-15.22,-15.22,-15.22,-15.22,-15.22,0.81,0.81,0.81,0.81,0.81,-17.3,-17.3,-17.3,10.97,10.97,11.04,11.04,10.74,10.74,-16.16,-16.16,-16.16,11.33,11.33,11.34,11.34,11.32,11.32,PASSED
105210112087,-16.25,-16.25,-16.25,-16.25,-16.25,-16.25,-17.61,-17.61,-17.61,-17.61,-17.61,1.11,1.11,1.11,1.11,1.11,-16.42,-16.42,-16.42,-16.42,-16.42,-16.42,-16.46,-16.46,-16.46,-16.46,-16.46,0.89,0.89,0.89,0.89,0.89,-16.09,-16.09,-16.09,10.78,10.78,11.05,11.05,11.07,11.07,-16.08,-16.08,-16.08,11.18,11.18,11.28,11.28,11.28,11.28,PASSED
105210112195,-17.55,-17.55,-17.55,-17.55,-17.55,-17.55,-16.5,-16.5,-16.5,-16.5,-16.5,1.44,1.44,1.44,1.44,1.44,-16.23,-16.23,-16.23,-16.23,-16.23,-16.23,-15.08,-15.08,-15.08,-15.08,-15.08,1.21,1.21,1.21,1.21,1.21,-18.32,-18.32,-18.32,10.83,10.83,10.8,10.8,10.7,10.7,-16.1,-16.1,-16.1,10.99,10.99,11.13,11.13,10.66,10.66,PASSED
105205210403,-15.56,-15.56,-15.56,-15.56,-15.56,-15.56,-15.55,-15.55,-15.55,-15.55,-15.55,0.94,0.94,0.94,0.94,0.94,-16.92,-16.92,-16.92,-16.92,-16.92,-16.92,-15.41,-15.41,-15.41,-15.41,-15.41,0.97,0.97,0.97,0.97,0.97,-16.52,-16.52,-16.52,11.06,11.06,11.07,11.07,11.06,11.06,-15.84,-15.84,-15.84,11.09,11.09,11.33,11.33,11.33,11.33,PASSED
105201610299,-16.15,-16.15,-16.15,-16.15,-16.15,-16.15,-15.66,-15.66,-15.66,-15.66,-15.66,0.7,0.7,0.7,0.7,0.7,-15.23,-15.23,-15.23,-15.23,-15.23,-15.23,-16.25,-16.25,-16.25,-16.25,-16.25,1.2,1.2,1.2,1.2,1.2,-17.12,-17.12,-17.12,10.87,10.87,10.86,10.86,10.74,10.74,-15.62,-15.62,-15.62,10.79,10.79,11.16,11.16,10.84,10.84,PASSED
105210313675,-15.65,-15.65,-15.65,-15.65,-15.65,-15.65,-15.45,-15.45,-15.45,-15.45,-15.45,1.82,1.82,1.82,1.82,1.82,-15.85,-15.85,-15.85,-15.85,-15.85,-15.85,-15.82,-15.82,-15.82,-15.82,-15.82,1.51,1.51,1.51,1.51,1.51,-16.67,-16.67,-16.67,10.62,10.62,10.98,10.98,10.63,10.63,-15.69,-15.69,-15.69,10.84,10.84,11.01,11.01,10.75,10.75,PASSED
105205210344,-15.21,-15.21,-15.21,-15.21,-15.21,-15.21,-15.16,-15.16,-15.16,-15.16,-15.16,1.86,1.86,1.86,1.86,1.86,-17.93,-17.93,-17.93,-17.93,-17.93,-17.93,-15.1,-15.1,-15.1,-15.1,-15.1,1.43,1.43,1.43,1.43,1.43,-17.23,-17.23,-17.23,10.82,10.82,11.11,11.11,10.82,10.82,-15.38,-15.38,-15.38,11.21,11.21,11.21,11.21,11.21,11.21,PASSED
105205110755,-16.2,-16.2,-16.2,-16.2,-16.2,-16.2,-17.43,-17.43,-17.43,-17.43,-17.43,0.99,0.99,0.99,0.99,0.99,-15.46,-15.46,-15.46,-15.46,-15.46,-15.46,-18.78,-18.78,-18.78,-18.78,-18.78,0.98,0.98,0.98,0.98,0.98,-17.43,-17.43,-17.43,11.06,11.06,11.02,11.02,10.7,10.7,-17.02,-17.02,-17.02,11.27,11.27,11.1,11.1,11.01,11.01,FAILED
105205110768,-17.05,-17.05,-17.05,-17.05,-17.05,-17.05,-17.01,-17.01,-17.01,-17.01,-17.01,0.63,0.63,0.63,0.63,0.63,-17.77,-17.77,-17.77,-17.77,-17.77,-17.77,-17.79,-17.79,-17.79,-17.79,-17.79,0.77,0.77,0.77,0.77,0.77,-18.02,-18.02,-18.02,10.78,10.78,10.79,10.79,10.78,10.78,-16.13,-16.13,-16.13,10.86,10.86,10.85,10.85,10.87,10.87,PASSED
105205210236,-15.59,-15.59,-15.59,-15.59,-15.59,-15.59,-16.17,-16.17,-16.17,-16.17,-16.17,1.23,1.23,1.23,1.23,1.23,-15.5,-15.5,-15.5,-15.5,-15.5,-15.5,-16.0,-16.0,-16.0,-16.0,-16.0,1.25,1.25,1.25,1.25,1.25,-16.05,-16.05,-16.05,10.81,10.81,10.95,10.95,10.96,10.96,-15.29,-15.29,-15.29,11.34,11.34,11.35,11.35,11.35,11.35,PASSED
105210112191,-15.41,-15.41,-15.41,-15.41,-15.41,-15.41,-16.17,-16.17,-16.17,-16.17,-16.17,1.51,1.51,1.51,1.51,1.51,-15.62,-15.62,-15.62,-15.62,-15.62,-15.62,-15.51,-15.51,-15.51,-15.51,-15.51,0.94,0.94,0.94,0.94,0.94,-17.63,-17.63,-17.63,10.53,10.53,10.86,10.86,10.47,10.47,-15.62,-15.62,-15.62,11.28,11.28,11.28,11.28,10.94,10.94,PASSED
105205110874,-16.08,-16.08,-16.08,-16.08,-16.08,-16.08,-16.08,-16.08,-16.08,-16.08,-16.08,1.2,1.2,1.2,1.2,1.2,-15.27,-15.27,-15.27,-15.27,-15.27,-15.27,-15.74,-15.74,-15.74,-15.74,-15.74,1.2,1.2,1.2,1.2,1.2,-16.83,-16.83,-16.83,11.05,11.05,10.96,10.96,10.66,10.66,-15.45,-15.45,-15.45,11.21,11.21,11.15,11.15,11.03,11.03,PASSED
105201510264,-15.51,-15.51,-15.51,-15.51,-15.51,-15.51,-16.73,-16.73,-16.73,-16.73,-16.73,1.61,1.61,1.61,1.61,1.61,-15.75,-15.75,-15.75,-15.75,-15.75,-15.75,-15.49,-15.49,-15.49,-15.49,-15.49,1.48,1.48,1.48,1.48,1.48,-16.15,-16.15,-16.15,11.06,11.06,10.94,10.94,10.83,10.83,-15.98,-15.98,-15.98,11.14,11.14,11.19,11.19,11.07,11.07,PASSED
105201610367,-17.37,-17.37,-17.37,-17.37,-17.37,-17.37,-17.33,-17.33,-17.33,-17.33,-17.33,0.71,0.71,0.71,0.71,0.71,-17.31,-17.31,-17.31,-17.31,-17.31,-17.31,-17.33,-17.33,-17.33,-17.33,-17.33,0.77,0.77,0.77,0.77,0.77,-15.95,-15.95,-15.95,10.91,10.91,10.91,10.91,10.91,10.91,-15.62,-15.62,-15.62,11.08,11.08,11.07,11.07,11.08,11.08,PASSED
105205210365,-15.66,-15.66,-15.66,-15.66,-15.66,-15.66,-15.67,-15.67,-15.67,-15.67,-15.67,0.81,0.81,0.81,0.81,0.81,-15.49,-15.49,-15.49,-15.49,-15.49,-15.49,-17.32,-17.32,-17.32,-17.32,-17.32,0.98,0.98,0.98,0.98,0.98,-16.62,-16.62,-16.62,10.74,10.74,10.73,10.73,10.73,10.73,-16.07,-16.07,-16.07,11.24,11.24,11.25,11.25,11.25,11.25,FAILED
105210112059,-15.69,-15.69,-15.69,-15.69,-15.69,-15.69,-17.29,-17.29,-17.29,-17.29,-17.29,0.96,0.96,0.96,0.96,0.96,-15.66,-15.66,-15.66,-15.66,-15.66,-15.66,-16.22,-16.22,-16.22,-16.22,-16.22,1.08,1.08,1.08,1.08,1.08,-16.48,-16.48,-16.48,11.05,11.05,10.84,10.84,10.77,10.77,-15.14,-15.14,-15.14,11.17,11.17,11.16,11.16,10.96,10.96,PASSED
